dataset,query_idx,M,efConstruction,efSearch,k,Rt,baseline_recall,darth_recall,is_failure,difficulty_1nn_dist,query_norm
fashion_mnist,635,16,200,200,10,0.9,0.9,0.9,False,5.478562,8.936382
fashion_mnist,636,16,200,200,10,0.9,1.0,1.0,False,2.943204,18.020206
fashion_mnist,637,16,200,200,10,0.9,1.0,1.0,False,3.213715,14.884511
fashion_mnist,638,16,200,200,10,0.9,0.9,0.9,False,3.63467,8.15419
fashion_mnist,639,16,200,200,10,0.9,1.0,1.0,False,4.294802,17.014832
fashion_mnist,640,16,200,200,10,0.9,1.0,1.0,False,3.87967,10.291926
fashion_mnist,641,16,200,200,10,0.9,0.8,0.8,False,4.93865,7.79559
fashion_mnist,642,16,200,200,10,0.9,1.0,1.0,False,5.405672,14.277209
fashion_mnist,643,16,200,200,10,0.9,1.0,1.0,False,3.63807,14.208786
fashion_mnist,644,16,200,200,10,0.9,1.0,1.0,False,2.591685,12.451284
fashion_mnist,645,16,200,200,10,0.9,1.0,1.0,False,1.761452,12.074022
fashion_mnist,646,16,200,200,10,0.9,0.9,0.9,False,1.670409,8.436062
fashion_mnist,647,16,200,200,10,0.9,1.0,1.0,False,2.691796,5.304588
fashion_mnist,648,16,200,200,10,0.9,1.0,1.0,False,3.067038,16.270903
fashion_mnist,649,16,200,200,10,0.9,1.0,1.0,False,3.777069,16.39589
fashion_mnist,650,16,200,200,10,0.9,1.0,1.0,False,2.688203,18.136608
fashion_mnist,651,16,200,200,10,0.9,0.8,0.8,False,3.227872,14.008407
fashion_mnist,652,16,200,200,10,0.9,1.0,1.0,False,2.419579,15.672275
