dataset,query_idx,M,efConstruction,efSearch,k,Rt,baseline_recall,darth_recall,is_failure,difficulty_1nn_dist,query_norm
glove100,5063,16,200,200,10,0.9,0.1,0.1,False,0.904697,1.0
glove100,5064,16,200,200,10,0.9,0.9,0.9,False,0.730279,1.0
glove100,5065,16,200,200,10,0.9,1.0,1.0,False,0.710518,1.0
glove100,5066,16,200,200,10,0.9,0.8,0.8,False,0.671718,1.0
glove100,5067,16,200,200,10,0.9,0.3,0.3,False,0.996411,1.0
glove100,5068,16,200,200,10,0.9,0.6,0.6,False,1.01154,1.0
glove100,5069,16,200,200,10,0.9,1.0,1.0,False,0.876359,1.0
glove100,5070,16,200,200,10,0.9,0.0,0.0,False,0.92562,1.0
glove100,5071,16,200,200,10,0.9,0.1,0.1,False,0.967103,1.0
glove100,5072,16,200,200,10,0.9,0.5,0.5,False,0.932949,1.0
glove100,5073,16,200,200,10,0.9,0.5,0.5,False,0.874765,1.0
glove100,5074,16,200,200,10,0.9,0.3,0.3,False,0.951661,1.0
glove100,5075,16,200,200,10,0.9,0.0,0.0,False,1.003279,1.0
glove100,5076,16,200,200,10,0.9,0.4,0.4,False,0.906768,1.0
glove100,5077,16,200,200,10,0.9,0.8,0.8,False,0.896142,1.0
glove100,5078,16,200,200,10,0.9,0.7,0.7,False,0.86087,1.0
glove100,5079,16,200,200,10,0.9,0.8,0.8,False,0.724016,1.0
glove100,5080,16,200,200,10,0.9,0.0,0.0,False,0.978656,1.0
glove100,5081,16,200,200,10,0.9,0.9,0.9,False,0.701312,1.0
glove100,5082,16,200,200,10,0.9,0.8,0.8,False,0.90064,1.0
glove100,5083,16,200,200,10,0.9,0.2,0.2,False,0.908421,1.0
glove100,5084,16,200,200,10,0.9,0.2,0.2,False,0.982989,1.0
glove100,5085,16,200,200,10,0.9,1.0,1.0,False,0.754378,1.0
glove100,5086,16,200,200,10,0.9,0.6,0.6,False,0.82396,1.0
glove100,5087,16,200,200,10,0.9,0.7,0.7,False,0.491184,1.0
glove100,5088,16,200,200,10,0.9,1.0,1.0,False,0.674736,1.0
glove100,5089,16,200,200,10,0.9,0.7,0.7,False,0.746114,1.0
glove100,5090,16,200,200,10,0.9,1.0,1.0,False,0.81566,1.0
glove100,5091,16,200,200,10,0.9,1.0,1.0,False,0.661458,1.0
glove100,5092,16,200,200,10,0.9,0.6,0.6,False,0.681909,1.0
glove100,5093,16,200,200,10,0.9,0.2,0.2,False,0.984821,1.0
glove100,5094,16,200,200,10,0.9,0.5,0.5,False,0.92634,1.0
glove100,5095,16,200,200,10,0.9,0.4,0.4,False,0.913183,1.0
glove100,5096,16,200,200,10,0.9,0.6,0.6,False,0.937236,1.0
glove100,5097,16,200,200,10,0.9,0.6,0.6,False,0.865475,1.0
glove100,5098,16,200,200,10,0.9,0.9,0.9,False,0.575344,1.0
glove100,5099,16,200,200,10,0.9,1.0,1.0,False,0.916768,1.0
glove100,5100,16,200,200,10,0.9,0.2,0.2,False,0.824265,1.0
glove100,5101,16,200,200,10,0.9,0.3,0.3,False,0.953098,1.0
glove100,5102,16,200,200,10,0.9,0.9,0.9,False,0.937138,1.0
glove100,5103,16,200,200,10,0.9,0.9,0.9,False,0.781214,1.0
glove100,5104,16,200,200,10,0.9,0.7,0.7,False,0.845447,1.0
glove100,5105,16,200,200,10,0.9,0.5,0.5,False,0.992682,1.0
glove100,5106,16,200,200,10,0.9,0.6,0.6,False,0.860465,1.0
glove100,5107,16,200,200,10,0.9,0.2,0.2,False,1.032162,1.0
glove100,5108,16,200,200,10,0.9,0.9,0.9,False,0.555936,1.0
glove100,5109,16,200,200,10,0.9,0.9,0.9,False,0.930882,1.0
glove100,5110,16,200,200,10,0.9,0.9,0.9,False,0.517476,1.0
glove100,5111,16,200,200,10,0.9,0.8,0.8,False,0.78632,1.0
glove100,5112,16,200,200,10,0.9,0.9,0.9,False,0.832888,1.0
glove100,5113,16,200,200,10,0.9,0.3,0.3,False,0.868068,1.0
glove100,5114,16,200,200,10,0.9,0.6,0.6,False,0.806607,1.0
glove100,5115,16,200,200,10,0.9,0.0,0.0,False,0.968242,1.0
glove100,5116,16,200,200,10,0.9,1.0,1.0,False,0.603824,1.0
glove100,5117,16,200,200,10,0.9,0.9,0.9,False,0.597758,1.0
glove100,5118,16,200,200,10,0.9,0.2,0.2,False,1.028798,1.0
glove100,5119,16,200,200,10,0.9,0.9,0.9,False,0.67262,1.0
glove100,5120,16,200,200,10,0.9,0.3,0.3,False,0.877464,1.0
glove100,5121,16,200,200,10,0.9,0.2,0.2,False,0.885918,1.0
glove100,5122,16,200,200,10,0.9,0.9,0.9,False,0.786679,1.0
glove100,5123,16,200,200,10,0.9,0.4,0.4,False,0.804069,1.0
glove100,5124,16,200,200,10,0.9,0.1,0.1,False,0.967338,1.0
glove100,5125,16,200,200,10,0.9,0.0,0.0,False,0.993177,1.0
glove100,5126,16,200,200,10,0.9,0.7,0.7,False,0.800307,1.0
glove100,5127,16,200,200,10,0.9,0.7,0.7,False,0.861495,1.0
glove100,5128,16,200,200,10,0.9,0.9,0.9,False,0.854722,1.0
glove100,5129,16,200,200,10,0.9,0.1,0.1,False,0.98557,1.0
glove100,5130,16,200,200,10,0.9,0.2,0.2,False,0.918933,1.0
glove100,5131,16,200,200,10,0.9,0.3,0.3,False,0.937695,1.0
glove100,5132,16,200,200,10,0.9,0.8,0.8,False,0.737582,1.0
glove100,5133,16,200,200,10,0.9,0.4,0.4,False,0.381292,1.0
glove100,5134,16,200,200,10,0.9,0.2,0.2,False,0.906871,1.0
glove100,5135,16,200,200,10,0.9,0.9,0.9,False,0.843651,1.0
glove100,5136,16,200,200,10,0.9,0.4,0.4,False,0.907413,1.0
glove100,5137,16,200,200,10,0.9,0.2,0.2,False,0.958455,1.0
glove100,5138,16,200,200,10,0.9,0.6,0.6,False,0.85476,1.0
glove100,5139,16,200,200,10,0.9,0.8,0.8,False,0.839102,1.0
